"","subject_name","stim_type","task_type","resp_category","resp_confidence","resp_correct","stim_orientation","stim_reliability","stim_category","stim_phase","block_number","stim_frequency","stim_reliability_level","cat1_evidence","cat2_evidence","evi_cat2","evi_allcat","visual_mostevidence","r"
"114",9,"audio","Task B ",1,4,1,0,0.00041,1,211.8061927,0,0.31153424442416,4,0.00216048255712248,0.0007786628965306,0.264928329954816,0.735071670045184,0,1
"115",10,"audio","Task B ",2,1,0,0,0.00041,1,63.32043381,0,0.48807573614352,4,0.00120870977531411,0.000750905327116637,0.383190212294852,0.616809787705148,0,5
"116",10,"audio","Task B ",1,1,0,0,4e-05,2,343.450842,0,-2.08773280805472,1,3.6014413172431e-11,0.000254225921144227,0.999999858336994,0.999999858336994,0,4
"117",10,"audio","Task B ",2,1,1,0,0.00041,2,357.5703344,0,-0.625485000208169,4,0.000604364182636482,0.000719070095941502,0.543336459982082,0.543336459982082,0,5
"118",10,"audio","Task B ",2,1,1,0,0.00041,2,174.0134187,0,1.22703794307979,4,6.30736454159986e-06,0.000540667860303217,0.988468646741012,0.988468646741012,0,5
"119",10,"audio","Task B ",2,2,0,0,9e-05,1,119.9379022,0,0.101984157707792,2,0.00307070378920332,0.000795962172095194,0.205852323438845,0.794147676561155,0,6
"120",10,"audio","Task B ",1,1,1,0,0.00019,1,90.24209494,0,-0.103124586590367,3,0.00303719041748542,0.000795416433722809,0.207539271467945,0.792460728532055,0,4
"121",1,"audio","Task B ",2,3,1,0,4e-05,2,86.69294941,0,-0.784876532153296,1,0.000234588869026113,0.000677773010357572,0.74287738853734,0.74287738853734,0,7
"122",1,"audio","Task B ",2,1,0,0,0.00019,1,351.9246018,0,0.954044107565078,3,7.47680572480456e-05,0.000631026087850619,0.894065347853525,0.894065347853525,0,5
"123",1,"audio","Task B ",1,2,1,0,0.00041,1,76.92053673,0,0.310507762096888,4,0.00216614149137453,0.000778790211870002,0.264451026491372,0.735548973508628,0,3
"124",1,"audio","Task B ",1,2,1,0,0.00041,1,47.28644866,0,0.0952071684366457,4,0.00308686492219875,0.000796223350472194,0.20504899568624,0.79495100431376,0,3
"125",1,"audio","Task B ",1,3,1,0,9e-05,1,61.19211866,0,0.167183560404912,2,0.00286283530210776,0.000792482774160964,0.216802685190645,0.783197314809355,0,2
"126",1,"audio","Task B ",1,1,0,0,4e-05,2,280.9624571,0,-0.0157848263183069,1,0.00318531471667959,0.000797787229202502,0.200292947567483,0.799707052432517,0,4
"127",2,"audio","Task B ",2,1,1,0,4e-05,2,34.80064813,0,-0.919729600381579,1,8.92563877978393e-05,0.000638050443489754,0.877278221572835,0.877278221572835,0,5
"128",2,"audio","Task B ",1,2,0,0,0.00019,2,243.1879672,0,0.268832402981709,3,0.00239102458727597,0.000783612871102093,0.246835388725755,0.753164611274244,0,3
"129",2,"audio","Task B ",2,1,1,0,4e-05,2,182.065766,0,-0.905293318285568,1,9.97051713516403e-05,0.000642480444620582,0.865660059685969,0.865660059685969,0,5
"130",2,"audio","Task B ",1,1,0,0,4e-05,2,76.54941883,0,-1.19967523144482,1,7.39403031430757e-06,0.000546065997724668,0.986640353521995,0.986640353521995,0,4
"131",2,"audio","Task B ",2,1,1,0,0.00019,2,284.8564546,0,-0.444363222460179,3,0.00136927489557691,0.000756781877484248,0.355955629724136,0.644044370275864,0,5
"132",2,"audio","Task B ",1,1,0,0,9e-05,2,71.44014318,0,0.357884969653973,2,0.00190226221441203,0.000772492829768468,0.288808813146906,0.711191186853094,0,4
