subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_phase,block_number,stim_frequency,stim_reliability_level,cat1_evidence,cat2_evidence,evi_cat2,evi_allcat,visual_mostevidence,r
10,bimodal,Task B ,1,2,1,-0.35158373,1,1,287.064411,4,-0.250684084,1,0.000198646,2.53E-05,0.112960128,0.887039872,1,3
10,bimodal,Task B ,1,2,1,0.129046757,3,1,226.8936281,5,0.076021451,3,0.000383769,2.64E-05,0.064271285,0.935728715,1,3
10,bimodal,Task B ,1,1,1,0.541794606,3,1,177.3914351,6,0.1486904,3,0.00011116,2.44E-05,0.179964794,0.820035206,1,4
1,bimodal,Task B ,2,4,1,1.813109311,3,2,197.9110192,1,-0.969440563,3,8.79E-12,8.78E-06,0.999998999,0.999998999,0,8
1,bimodal,Task B ,1,2,1,-0.349566149,4,1,221.2286153,2,-0.254261778,4,0.000198287,2.53E-05,0.11313007,0.88686993,1,3
1,bimodal,Task B ,1,3,1,-0.161611788,2,1,109.405858,3,-0.473994467,2,0.000149409,2.49E-05,0.142605168,0.857394832,0,2
1,bimodal,Task B ,1,3,1,-0.227666598,3,1,273.6309556,4,-0.710818809,3,4.13E-05,2.29E-05,0.356931443,0.643068557,0,2
1,bimodal,Task B ,1,3,1,0.519121693,1,1,57.17067913,5,-0.113605266,1,0.000128215,2.46E-05,0.161054808,0.838945192,1,2
1,bimodal,Task B ,2,2,1,0.243119929,4,2,31.10916121,6,2.260308032,4,1.38E-13,6.77E-06,0.99999998,0.99999998,1,6
2,bimodal,Task B ,2,3,1,0.258595003,2,2,1.975433248,1,0.159578613,2,0.00028467,2.59E-05,0.083312159,0.916687841,1,7
2,bimodal,Task B ,1,1,0,0.640072012,1,2,122.6362831,2,-1.708327327,1,3.42E-10,1.10E-05,0.999969028,0.999969028,1,4
2,bimodal,Task B ,2,1,1,0.205448505,1,2,52.72142558,3,1.081866513,1,2.49E-06,1.92E-05,0.885371384,0.885371384,1,5
2,bimodal,Task B ,1,2,0,-0.698860191,2,2,27.83235674,4,-1.266224417,2,6.73E-08,1.54E-05,0.995633886,0.995633886,1,3
2,bimodal,Task B ,1,2,1,-0.189364651,2,1,129.7374601,5,0.186417853,2,0.000317946,2.61E-05,0.075730983,0.924269017,0,3
2,bimodal,Task B ,1,2,1,-0.006325111,1,1,333.6217206,6,0.272268162,1,0.000309429,2.60E-05,0.077532165,0.922467835,0,3
3,bimodal,Task B ,1,4,1,0.131585121,3,1,42.59880519,1,0.25327957,3,0.000298505,2.59E-05,0.079976693,0.920023307,0,1
3,bimodal,Task B ,1,2,1,0.149947859,3,1,238.4181652,2,-0.340842482,3,0.000235918,2.56E-05,0.097786197,0.902213803,0,3
3,bimodal,Task B ,2,2,0,0.675610745,1,1,195.9910402,3,0.393601116,1,3.20E-05,2.26E-05,0.413796485,0.586203515,1,6
3,bimodal,Task B ,2,2,1,1.213417378,1,2,318.8128228,4,-0.743864648,1,8.64E-08,1.56E-05,0.994487562,0.994487562,0,6
3,bimodal,Task B ,1,3,1,-0.650216459,2,1,72.82743427,5,-0.195481819,2,6.45E-05,2.36E-05,0.267675098,0.732324902,1,2
3,bimodal,Task B ,2,1,1,0.49221859,2,2,214.3594437,6,-0.727453618,2,1.64E-05,2.16E-05,0.569356921,0.569356921,1,5
4,bimodal,Task B ,2,1,1,0.896222813,1,2,190.0192481,1,1.049820878,1,1.37E-07,1.60E-05,0.99156429,0.99156429,1,5
4,bimodal,Task B ,1,4,1,0.098516066,4,1,44.75125874,2,-0.021943884,4,0.000404964,2.64E-05,0.061306092,0.938693908,1,1
4,bimodal,Task B ,1,2,1,-0.238354021,2,1,1.451317268,3,-0.026943585,2,0.00033806,2.62E-05,0.071802722,0.928197278,1,3
4,bimodal,Task B ,2,4,1,-2.639042503,4,2,16.67586603,4,-0.04202052,4,1.32E-16,4.38E-06,1,1,0,8
4,bimodal,Task B ,2,4,1,-0.545139769,3,2,51.09416873,5,1.271535675,3,1.36E-07,1.60E-05,0.991606641,0.991606641,1,8
4,bimodal,Task B ,2,2,1,-0.835729587,3,2,45.52712085,6,1.031336471,3,2.69E-07,1.67E-05,0.984162176,0.984162176,1,6
5,bimodal,Task B ,2,2,1,-1.331440181,2,2,244.9609883,1,1.930059201,2,4.17E-14,6.28E-06,0.999999993,0.999999993,1,6
5,bimodal,Task B ,1,4,1,0.049443346,3,1,144.6918396,2,-0.09813436,3,0.000402828,2.64E-05,0.06159202,0.93840798,0,1
5,bimodal,Task B ,1,3,1,-0.732828452,3,1,0.863961824,3,-0.041371298,3,4.69E-05,2.31E-05,0.329997226,0.670002774,1,2
5,bimodal,Task B ,1,3,0,0.593439836,4,2,184.8149219,4,-0.175461165,4,8.41E-05,2.40E-05,0.221816675,0.778183325,1,2
5,bimodal,Task B ,2,4,0,-0.3215308,3,1,203.075298,5,0.761331144,3,2.41E-05,2.22E-05,0.479385747,0.520614253,0,8
5,bimodal,Task B ,2,4,1,1.361861936,4,2,58.44628065,6,2.002053809,4,7.89E-15,5.66E-06,0.999999999,0.999999999,1,8
6,bimodal,Task B ,1,2,0,-2.21831417,2,2,306.3867651,1,0.216736656,2,5.16E-13,7.35E-06,0.99999993,0.99999993,0,3
6,bimodal,Task B ,2,2,1,-0.735176323,4,2,30.4161543,2,0.693172471,4,6.08E-06,2.03E-05,0.769866642,0.769866642,0,6
6,bimodal,Task B ,1,2,0,-0.205411539,4,2,105.8017381,3,1.769131264,4,6.45E-10,1.15E-05,0.999943848,0.999943848,1,3
6,bimodal,Task B ,1,2,0,-0.842768934,4,2,49.13129406,4,-0.340295371,4,1.42E-05,2.15E-05,0.600989377,0.600989377,0,3
6,bimodal,Task B ,1,2,1,-0.406685747,2,1,116.6845109,5,-0.516379871,2,7.10E-05,2.37E-05,0.250322992,0.749677008,0,3
6,bimodal,Task B ,1,1,1,-0.0119966,3,1,34.69636009,6,-0.437037172,3,0.000190404,2.52E-05,0.11700268,0.88299732,0,4
7,bimodal,Task B ,1,1,0,-1.076758154,2,2,347.0297391,1,0.755291496,2,3.23E-07,1.69E-05,0.981264045,0.981264045,0,4
7,bimodal,Task B ,1,1,0,-1.309945307,1,2,241.9130269,2,-2.246068396,1,2.10E-16,4.51E-06,1,1,1,4
7,bimodal,Task B ,1,1,1,0.445808667,2,1,235.5898519,3,-0.397017495,2,9.40E-05,2.41E-05,0.204353361,0.795646639,1,4
7,bimodal,Task B ,1,1,1,-0.551680034,3,1,28.99002234,4,0.048232002,3,0.000121835,2.45E-05,0.16762553,0.83237447,1,4
7,bimodal,Task B ,1,1,0,-0.40716076,2,2,14.67587209,5,-0.32061235,2,0.000141346,2.48E-05,0.149083132,0.850916868,1,4
7,bimodal,Task B ,1,1,1,-0.39441723,3,1,194.9944168,6,0.048841112,3,0.000224245,2.55E-05,0.102064576,0.897935424,1,4
8,bimodal,Task B ,2,1,0,-0.271850217,1,1,307.9078726,1,-0.535272742,1,9.49E-05,2.42E-05,0.202845454,0.797154546,0,5
8,bimodal,Task B ,2,4,1,-2.058941408,1,2,224.1943806,2,-1.606356839,1,2.01E-16,4.50E-06,1,1,0,8
8,bimodal,Task B ,2,4,1,1.10624024,4,2,296.1832566,3,-1.186270023,4,6.67E-09,1.33E-05,0.999498453,0.999498453,1,8
8,bimodal,Task B ,1,4,0,-0.294590652,3,2,311.6418253,4,1.760198931,3,6.15E-10,1.14E-05,0.999946305,0.999946305,1,1
8,bimodal,Task B ,1,4,1,0.393934118,3,1,196.5976331,5,0.119635383,3,0.000205558,2.54E-05,0.109786843,0.890213157,1,1
8,bimodal,Task B ,1,4,1,-0.205453274,4,1,190.7234145,6,0.21176551,4,0.000296896,2.59E-05,0.080350316,0.919649684,0,1
9,bimodal,Task B ,1,3,1,-0.289299388,3,1,342.8027379,1,0.27810136,3,0.000218591,2.54E-05,0.104279707,0.895720293,1,2
9,bimodal,Task B ,2,1,0,0.202885419,3,1,258.4409508,2,-0.094758378,3,0.000341437,2.62E-05,0.071184093,0.928815907,1,5
9,bimodal,Task B ,1,1,1,-0.185620881,4,1,15.00172458,3,-0.179383268,4,0.000324565,2.61E-05,0.074390017,0.925609983,1,4
9,bimodal,Task B ,2,2,1,0.103750716,1,2,299.8392932,4,0.631268417,1,7.46E-05,2.38E-05,0.241905137,0.758094863,0,6
9,bimodal,Task B ,1,2,1,-0.337610813,2,1,154.0121321,5,-0.058695866,2,0.000264922,2.58E-05,0.088606352,0.911393648,1,3
9,bimodal,Task B ,1,1,0,0.084491311,2,2,102.2897468,6,0.062749048,2,0.000403262,2.64E-05,0.061533705,0.938466295,1,4
10,bimodal,Task B ,1,1,1,0.031747803,1,1,88.35835044,1,-0.027313462,1,0.000420745,2.65E-05,0.059275699,0.940724301,1,4
10,bimodal,Task B ,1,2,1,0.34532146,4,1,103.2305111,2,-0.187139244,4,0.000219922,2.55E-05,0.103749392,0.896250608,1,3
10,bimodal,Task B ,2,1,1,1.010728483,3,2,26.95411233,3,0.252056304,3,4.44E-06,1.99E-05,0.818075054,0.818075054,0,5
10,bimodal,Task B ,1,2,1,0.063665049,2,1,75.69337509,4,0.046124104,2,0.000412078,2.65E-05,0.060373171,0.939626829,1,3
10,bimodal,Task B ,1,1,0,0.053721077,2,2,242.9751317,5,-4.143194417,2,1.48E-35,2.87E-07,1,1,1,4
10,bimodal,Task B ,1,1,1,-0.133102264,1,1,162.2016148,6,0.577230746,1,9.66E-05,2.42E-05,0.200246185,0.799753815,0,4
1,bimodal,Task B ,1,2,1,-0.160474245,3,1,139.4284828,1,-0.3670533,3,0.000218467,2.54E-05,0.10432943,0.89567057,0,3
1,bimodal,Task B ,1,3,1,0.06889042,1,1,76.34744705,2,-0.330707894,1,0.000262331,2.57E-05,0.089353235,0.910646765,0,2
1,bimodal,Task B ,2,2,1,1.362879228,3,2,2.716018519,3,-0.402385376,3,9.02E-08,1.56E-05,0.994264656,0.994264656,0,6
1,bimodal,Task B ,1,2,1,-0.225488638,1,1,95.15195558,4,0.492543243,1,0.000124035,2.46E-05,0.165297415,0.834702585,0,3
1,bimodal,Task B ,2,4,1,0.958215059,3,2,128.2298179,5,-2.350237695,3,6.87E-16,4.86E-06,1,1,1,8
1,bimodal,Task B ,1,3,0,0.203012231,3,2,232.2005683,6,1.432583532,3,6.02E-08,1.52E-05,0.996065159,0.996065159,1,2
2,bimodal,Task B ,1,1,0,1.315032957,1,2,28.12144107,1,0.458732932,1,1.24E-07,1.60E-05,0.992274723,0.992274723,0,4
2,bimodal,Task B ,1,2,1,0.02804668,3,1,256.3711194,2,0.339664607,3,0.000258565,2.57E-05,0.090462437,0.909537563,0,3
2,bimodal,Task B ,1,2,1,0.43771074,2,1,56.94204428,3,0.261427716,2,0.000140163,2.48E-05,0.150085194,0.849914806,1,3
2,bimodal,Task B ,1,2,1,-0.312388489,3,1,18.42451529,4,-0.708456274,3,3.48E-05,2.27E-05,0.394696006,0.605303994,0,3
2,bimodal,Task B ,1,1,1,0.873472378,3,1,232.4975849,5,-0.152010094,3,1.56E-05,2.16E-05,0.580857212,0.580857212,0,4
2,bimodal,Task B ,1,3,0,1.572349317,1,2,29.0874314,6,-0.262313308,1,1.03E-08,1.37E-05,0.999247323,0.999247323,0,2
3,bimodal,Task B ,2,4,1,-0.146622599,2,2,44.73687814,1,-2.287929965,2,1.02E-13,6.64E-06,0.999999985,0.999999985,1,8
3,bimodal,Task B ,1,2,1,0.182793099,4,1,302.0548898,2,-0.263633386,4,0.000273881,2.58E-05,0.086120463,0.913879537,0,3
3,bimodal,Task B ,2,4,1,3.54564715,3,2,199.1849404,3,-0.96024723,3,1.58E-28,7.89E-07,1,1,0,8
3,bimodal,Task B ,2,1,0,-0.256564681,3,1,359.7589733,4,0.539180748,3,9.52E-05,2.42E-05,0.202379569,0.797620431,0,5
3,bimodal,Task B ,2,2,1,-0.883838832,3,2,346.0830765,5,1.086394992,3,1.17E-07,1.59E-05,0.992690896,0.992690896,1,6
3,bimodal,Task B ,1,3,0,0.181104891,3,2,2.177980156,6,0.508201599,3,0.000122714,2.45E-05,0.166686965,0.833313035,0,2
4,bimodal,Task B ,1,3,0,1.814423448,1,2,274.0877862,1,-0.828578191,1,2.51E-11,9.37E-06,0.999997326,0.999997326,0,2
4,bimodal,Task B ,1,3,0,0.31855557,4,2,103.8686259,2,-0.425431932,4,0.000128355,2.46E-05,0.160916411,0.839083589,0,2
4,bimodal,Task B ,1,2,0,-0.517117421,2,2,232.3519857,3,0.813087016,2,8.71E-06,2.08E-05,0.704813547,0.704813547,1,3
4,bimodal,Task B ,2,1,1,0.506873793,1,2,159.6073746,4,-0.214385461,1,0.000117691,2.45E-05,0.172201331,0.827798669,1,5
4,bimodal,Task B ,2,3,1,-1.933752627,3,2,349.0764367,5,-1.056313793,3,7.65E-13,7.54E-06,0.999999898,0.999999898,0,7
4,bimodal,Task B ,1,1,1,0.250200059,3,1,313.6498116,6,-0.40163562,3,0.000164398,2.50E-05,0.131993235,0.868006765,0,4
5,bimodal,Task B ,1,4,0,0.209351525,2,2,190.6949077,1,-0.165855919,2,0.000312426,2.60E-05,0.076888498,0.923111502,1,1
5,bimodal,Task B ,2,2,1,-0.931308297,4,2,277.7172064,2,-0.974499807,4,2.22E-07,1.65E-05,0.986749638,0.986749638,1,6
5,bimodal,Task B ,1,4,1,0.450998673,3,1,193.3092864,3,-0.254076379,3,0.000136306,2.47E-05,0.153453022,0.846546978,1,1
5,bimodal,Task B ,1,2,1,-0.363291398,3,1,264.8229471,4,0.243292316,3,0.000193876,2.53E-05,0.115263487,0.884736513,1,3
5,bimodal,Task B ,1,4,0,0.104052705,2,2,296.2898559,5,2.915973097,2,1.01E-19,2.80E-06,1,1,1,1
5,bimodal,Task B ,1,2,1,0.540131597,4,1,335.6209778,6,-0.314267346,4,8.15E-05,2.39E-05,0.227030475,0.772969525,1,3
6,bimodal,Task B ,1,2,1,-0.044935182,1,1,68.66841456,1,0.141930162,1,0.000386717,2.64E-05,0.063841097,0.936158903,0,3
6,bimodal,Task B ,2,2,0,0.186089812,1,1,246.75689,2,0.070804945,1,0.000356373,2.62E-05,0.068575466,0.931424534,1,6
6,bimodal,Task B ,2,2,1,-1.392608155,2,2,86.61346592,3,1.165085891,2,4.62E-10,1.12E-05,0.999958887,0.999958887,0,6
6,bimodal,Task B ,1,2,0,-0.01363744,2,2,82.82419277,4,-0.712660701,2,5.01E-05,2.32E-05,0.316508516,0.683491484,0,3
6,bimodal,Task B ,1,2,0,-0.224224593,4,2,83.80840018,5,-0.054829859,4,0.000343909,2.62E-05,0.070738294,0.929261706,1,3
6,bimodal,Task B ,1,1,0,0.018652145,4,2,45.33364482,6,-1.121935072,4,2.11E-06,1.90E-05,0.900195271,0.900195271,1,4
7,bimodal,Task B ,1,4,1,-0.08678271,3,1,32.14030556,1,-0.049159603,3,0.00040902,2.65E-05,0.060770605,0.939229395,1,1
7,bimodal,Task B ,1,1,1,-0.00085957,1,1,222.947107,2,-0.176885235,1,0.000372599,2.63E-05,0.065956928,0.934043072,0,4
7,bimodal,Task B ,1,4,1,0.388371271,4,1,145.9754267,3,-0.10523583,4,0.000212777,2.54E-05,0.106663928,0.893336072,1,1
7,bimodal,Task B ,1,1,0,-0.637796028,1,2,113.6578694,4,-1.461572268,1,9.96E-09,1.36E-05,0.999269653,0.999269653,1,4
7,bimodal,Task B ,1,4,1,0.281818625,3,1,84.88936219,5,0.069976445,3,0.000294695,2.59E-05,0.080867257,0.919132743,1,1
7,bimodal,Task B ,1,4,0,-0.314750502,4,2,132.9044377,6,1.276734899,4,2.89E-07,1.68E-05,0.983100749,0.983100749,1,1
8,bimodal,Task B ,2,4,1,1.627408826,4,2,136.8808419,1,-1.025831241,4,7.83E-11,1.01E-05,0.999992218,0.999992218,0,8
8,bimodal,Task B ,1,4,0,0.738907236,2,2,313.0732581,2,0.454301579,2,1.77E-05,2.17E-05,0.551660004,0.551660004,0,1
8,bimodal,Task B ,1,4,0,-0.287103786,4,2,92.77288401,3,0.282118281,4,0.000217632,2.54E-05,0.104665084,0.895334916,0,1
8,bimodal,Task B ,2,4,1,1.421688125,4,2,70.50723602,4,-2.365036868,4,5.14E-18,3.58E-06,1,1,1,8
8,bimodal,Task B ,1,4,1,-0.265918048,2,1,161.5937613,5,0.35750021,2,0.000186061,2.52E-05,0.119255993,0.880744007,0,1
8,bimodal,Task B ,1,4,1,-0.009260389,2,1,38.25739252,6,-0.183697494,2,0.0003688,2.63E-05,0.066551224,0.933448776,0,1
9,bimodal,Task B ,1,1,0,-1.723783731,1,2,168.5057246,1,2.418674291,1,3.70E-20,2.63E-06,1,1,1,4
9,bimodal,Task B ,2,4,1,-0.09576011,3,2,301.7580205,2,-0.203644524,3,0.000345244,2.62E-05,0.070499859,0.929500141,0,8
9,bimodal,Task B ,2,1,0,0.405811211,2,1,90.26975438,3,-0.258220488,2,0.000158999,2.49E-05,0.135621661,0.864378339,1,5
9,bimodal,Task B ,2,1,0,0.368568381,2,1,70.8479498,4,-0.26467091,2,0.000177018,2.51E-05,0.12424977,0.87575023,1,5
9,bimodal,Task B ,1,2,0,0.687301398,1,2,188.2334375,5,0.324003308,1,3.70E-05,2.28E-05,0.381277887,0.618722113,1,3
9,bimodal,Task B ,2,2,0,0.185457588,2,1,0.66233129,6,-0.346099315,2,0.000220778,2.55E-05,0.103410895,0.896589105,0,6
10,bimodal,Task B ,1,1,0,0.410423582,2,2,148.2353097,1,3.720011524,2,8.46E-30,6.57E-07,1,1,1,4
10,bimodal,Task B ,1,1,0,-1.519221254,2,2,28.62590848,2,-0.101678549,2,3.01E-08,1.46E-05,0.997942777,0.997942777,0,4
10,bimodal,Task B ,1,2,0,0.795693934,1,2,250.9197742,3,0.129651448,1,2.74E-05,2.24E-05,0.449047763,0.550952237,1,3
10,bimodal,Task B ,1,1,1,-0.238845615,2,1,144.4993127,4,0.363220482,2,0.000193265,2.53E-05,0.115565746,0.884434254,0,4
10,bimodal,Task B ,2,1,1,0.859836772,4,2,144.1430879,5,-1.558573424,4,6.78E-10,1.15E-05,0.99994117,0.99994117,1,5
10,bimodal,Task B ,1,2,0,-0.872509561,4,2,318.1063724,6,-0.619518402,4,3.74E-06,1.97E-05,0.840845497,0.840845497,0,3
1,bimodal,Task B ,1,3,1,-0.351958194,4,1,339.28591,1,0.082925306,4,0.000250377,2.57E-05,0.092975498,0.907024502,1,2
1,bimodal,Task B ,1,3,1,-0.253254581,3,1,136.4199419,2,-0.517865669,3,0.000106695,2.43E-05,0.185706469,0.814293531,0,2
1,bimodal,Task B ,2,1,1,-0.744906477,1,2,270.2658507,3,-0.643566656,1,7.70E-06,2.06E-05,0.728446857,0.728446857,0,5
1,bimodal,Task B ,2,4,1,2.04285959,2,2,239.6288436,4,-2.078417924,2,1.41E-19,2.86E-06,1,1,1,8
1,bimodal,Task B ,2,4,1,-2.683627658,2,2,94.26934261,5,-0.754448056,2,4.53E-18,3.55E-06,1,1,0,8
1,bimodal,Task B ,2,1,0,0.251509595,1,1,220.5041694,6,0.408513405,1,0.000158685,2.49E-05,0.135838698,0.864161302,0,5
2,bimodal,Task B ,1,1,1,-0.001026646,1,1,104.8451478,1,-0.000483277,1,0.000424373,2.65E-05,0.058828433,0.941171567,1,4
2,bimodal,Task B ,1,3,1,0.627424729,1,1,317.8009294,2,-0.311528807,1,5.35E-05,2.33E-05,0.303376005,0.696623995,1,2
2,bimodal,Task B ,1,2,1,0.600946962,4,1,62.77237261,3,-0.035407327,4,9.16E-05,2.41E-05,0.208287244,0.791712756,1,3
2,bimodal,Task B ,1,2,1,0.148951376,4,1,250.1425158,4,0.099557926,4,0.00036812,2.63E-05,0.066658736,0.933341264,1,3
2,bimodal,Task B ,1,3,1,-0.348852327,2,1,331.1413606,5,-0.158314338,2,0.000234577,2.56E-05,0.098258817,0.901741183,1,2
2,bimodal,Task B ,1,4,1,-0.167164162,3,1,43.24729414,6,0.07784712,3,0.000370934,2.63E-05,0.066216057,0.933783943,1,1
3,bimodal,Task B ,2,4,1,-1.261736924,2,2,156.395024,1,0.094814185,2,5.83E-07,1.76E-05,0.967863813,0.967863813,0,8
3,bimodal,Task B ,1,1,1,-0.69744073,1,1,296.9341903,2,0.329167309,1,3.67E-05,2.28E-05,0.382785262,0.617214738,1,4
3,bimodal,Task B ,2,1,1,0.900521326,1,2,7.593349398,3,-1.766282866,1,2.73E-11,9.42E-06,0.999997104,0.999997104,1,5
3,bimodal,Task B ,2,3,1,-2.297829492,2,2,286.7348586,4,-0.243767844,2,1.11E-13,6.68E-06,0.999999983,0.999999983,0,7
3,bimodal,Task B ,1,2,1,-0.25506163,1,1,87.75778549,5,-0.38281562,1,0.000177364,2.51E-05,0.124050635,0.875949365,0,3
3,bimodal,Task B ,1,4,1,-0.216161879,2,1,17.73772488,6,0.171672061,2,0.000311216,2.60E-05,0.077146944,0.922853056,1,1
4,bimodal,Task B ,1,2,1,0.454797831,2,1,128.1912335,1,0.206766497,2,0.000146543,2.48E-05,0.144840009,0.855159991,1,3
4,bimodal,Task B ,2,2,1,-1.434115119,2,2,152.3233089,2,-0.816575525,2,5.37E-09,1.31E-05,0.99959048,0.99959048,0,6
4,bimodal,Task B ,1,2,1,-0.214573978,1,1,47.41291669,3,0.212591425,1,0.000291903,2.59E-05,0.081533279,0.918466721,0,3
4,bimodal,Task B ,2,2,1,2.370149524,3,2,219.8686922,4,0.502477552,3,9.62E-15,5.73E-06,0.999999998,0.999999998,0,6
4,bimodal,Task B ,1,3,0,-0.436323205,3,2,99.86632073,5,-1.397493461,3,5.25E-08,1.51E-05,0.996541513,0.996541513,1,2
4,bimodal,Task B ,2,2,1,1.604935435,4,2,141.1926154,6,-0.57094019,4,2.26E-09,1.24E-05,0.999817777,0.999817777,0,6
5,bimodal,Task B ,2,4,1,-1.85870666,1,2,127.4605278,1,-2.021311843,1,9.03E-18,3.71E-06,1,1,1,8
5,bimodal,Task B ,1,2,1,0.506346632,1,1,296.8086882,2,0.494957888,1,5.05E-05,2.32E-05,0.3149346,0.6850654,1,3
5,bimodal,Task B ,1,4,1,0.018717452,2,1,149.7042569,3,0.554106713,2,0.000115116,2.44E-05,0.17517729,0.82482271,0,1
5,bimodal,Task B ,2,4,0,0.256190284,3,1,158.9165113,4,0.322493857,3,0.000205046,2.53E-05,0.110015459,0.889984541,0,8
5,bimodal,Task B ,2,2,0,0.335365887,2,1,69.05577198,5,0.075094344,2,0.000255438,2.57E-05,0.091405361,0.908594639,1,6
5,bimodal,Task B ,1,4,1,0.108420529,3,1,190.2523479,6,0.051183986,3,0.000397412,2.64E-05,0.062329604,0.937670396,1,1
6,bimodal,Task B ,2,1,1,0.984907156,4,2,292.8372336,1,0.499921157,4,2.50E-06,1.92E-05,0.885120769,0.885120769,0,5
6,bimodal,Task B ,1,1,1,-0.191192628,1,1,127.6053802,2,-0.017533169,1,0.000367514,2.63E-05,0.066754992,0.933245008,1,4
6,bimodal,Task B ,1,2,1,-0.10565024,1,1,38.57355469,3,-0.345229411,1,0.000247148,2.56E-05,0.094007019,0.905992981,0,3
6,bimodal,Task B ,1,2,1,0.124296014,3,1,290.3992664,4,0.551320859,3,0.00010899,2.44E-05,0.18270805,0.81729195,0,3
6,bimodal,Task B ,1,2,0,1.076836998,1,2,332.7311154,5,0.658836011,1,5.19E-07,1.74E-05,0.971088069,0.971088069,0,3
6,bimodal,Task B ,1,2,1,-0.145675074,2,1,158.576529,6,0.041849545,2,0.000388195,2.64E-05,0.063627729,0.936372271,1,3
7,bimodal,Task B ,1,1,0,-0.319331971,4,2,311.4851815,1,-1.994213029,4,1.48E-11,9.07E-06,0.999998371,0.999998371,1,4
7,bimodal,Task B ,1,4,1,-0.205964655,4,1,358.4815923,2,0.236987168,4,0.000282725,2.59E-05,0.083804396,0.916195604,0,1
7,bimodal,Task B ,1,4,0,-0.440585463,4,2,110.8080218,3,-1.225744384,4,3.45E-07,1.70E-05,0.980093945,0.980093945,1,1
7,bimodal,Task B ,1,1,1,-0.523186612,4,1,270.8684567,4,-0.016602332,4,0.000139472,2.47E-05,0.150677413,0.849322587,1,4
7,bimodal,Task B ,1,4,0,0.179807312,4,2,215.5419855,5,-2.44589059,4,4.08E-15,5.43E-06,0.999999999,0.999999999,1,1
7,bimodal,Task B ,1,4,1,-0.238507864,3,1,215.9809075,6,0.629933185,3,6.30E-05,2.35E-05,0.271971313,0.728028687,0,1
8,bimodal,Task B ,2,4,1,-2.7075619,4,2,293.0489119,1,-0.262876218,4,2.18E-17,3.92E-06,1,1,0,8
8,bimodal,Task B ,1,4,1,0.140251732,2,1,45.33177785,2,-0.228703161,2,0.000312306,2.60E-05,0.076913898,0.923086102,0,1
8,bimodal,Task B ,1,4,0,0.000555522,2,2,348.7931667,3,-0.220209755,2,0.000346644,2.62E-05,0.070251717,0.929748283,0,1
8,bimodal,Task B ,2,1,0,0.55521412,2,1,203.2917412,4,0.053436845,2,0.000113471,2.44E-05,0.177135772,0.822864228,1,5
8,bimodal,Task B ,1,4,1,-0.230372883,1,1,36.34755924,5,-0.027927123,1,0.000343148,2.62E-05,0.070874977,0.929125023,1,1
8,bimodal,Task B ,1,4,1,-0.503198926,3,1,128.8046652,6,-0.533494179,3,4.60E-05,2.31E-05,0.334385694,0.665614306,0,1
9,bimodal,Task B ,2,3,1,1.154431164,3,2,331.0153983,1,0.458971381,3,6.49E-07,1.77E-05,0.964611895,0.964611895,0,7
9,bimodal,Task B ,2,1,0,-0.00210572,4,1,268.5894832,2,-0.261554874,4,0.000318871,2.61E-05,0.075540695,0.924459305,0,5
9,bimodal,Task B ,2,2,1,2.30547183,2,2,40.12801823,3,-0.288419361,2,6.98E-14,6.49E-06,0.999999989,0.999999989,0,6
9,bimodal,Task B ,1,3,1,-0.34623569,4,1,318.2842994,4,-0.352590786,4,0.000155771,2.49E-05,0.137891275,0.862108725,0,2
9,bimodal,Task B ,2,3,1,-0.882431248,4,2,327.007457,5,0.965645867,4,3.37E-07,1.70E-05,0.980541605,0.980541605,1,7
9,bimodal,Task B ,2,2,1,-2.710592345,2,2,118.6553697,6,2.093306345,2,2.46E-25,1.25E-06,1,1,0,6
10,bimodal,Task B ,1,1,0,-0.850424451,3,2,137.8656561,1,-2.013261188,3,8.32E-13,7.58E-06,0.99999989,0.99999989,1,4
10,bimodal,Task B ,1,1,0,1.033475561,2,2,174.2394371,2,-0.831780783,2,2.61E-07,1.67E-05,0.984641568,0.984641568,0,4
10,bimodal,Task B ,1,1,1,0.289211481,3,1,302.1891089,3,-0.211652291,3,0.000245373,2.56E-05,0.094583911,0.905416089,1,4
10,bimodal,Task B ,1,2,1,-0.201920901,4,1,302.4902585,4,-0.043729635,4,0.000358984,2.62E-05,0.068139732,0.931860268,1,3
10,bimodal,Task B ,1,2,1,-0.083306017,4,1,97.50083489,5,0.179273228,4,0.000360695,2.63E-05,0.067857123,0.932142877,0,3
10,bimodal,Task B ,1,1,0,0.135351034,2,2,355.2317507,6,-0.260615182,2,0.000294202,2.59E-05,0.080984153,0.919015847,0,4
1,bimodal,Task B ,1,2,1,0.182240493,3,1,90.25150621,1,0.248085942,3,0.000281863,2.59E-05,0.08402428,0.91597572,0,3
1,bimodal,Task B ,2,3,1,-2.108629673,3,2,202.774037,2,2.427515828,3,6.89E-23,1.78E-06,1,1,1,7
1,bimodal,Task B ,2,2,0,-0.632651801,1,1,32.98359401,3,-0.119393107,1,7.82E-05,2.39E-05,0.233724002,0.766275998,1,6
1,bimodal,Task B ,1,3,0,1.105894052,3,2,84.02100008,4,0.45928555,3,1.02E-06,1.82E-05,0.94671083,0.94671083,0,2
