subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_phase,block_number,stim_frequency,stim_reliability_level,r
4,grate,Task B ,2,4,1,-1.216550201,0.067,2,96.89631176,0,0,3,8
4,grate,Task B ,1,4,1,-0.241293312,0.067,1,205.3767747,0,0,3,1
4,grate,Task B ,1,4,1,0.180127564,0.067,1,76.63273851,0,0,3,1
4,grate,Task B ,1,1,0,0.661820336,0.033,2,25.50854526,0,0,1,4
4,grate,Task B ,2,4,0,0.296890665,0.135,1,129.9069831,0,0,4,8
4,grate,Task B ,1,1,1,-0.269235345,0.05,1,42.38793897,0,0,2,4
5,grate,Task B ,1,1,1,0.0356331,0.033,1,110.8240136,0,0,1,4
5,grate,Task B ,2,1,0,0.349602659,0.135,1,333.2555752,0,0,4,5
5,grate,Task B ,1,4,1,0.242630323,0.135,1,45.49384871,0,0,4,1
5,grate,Task B ,2,4,1,0.728716072,0.135,2,272.5087496,0,0,4,8
5,grate,Task B ,1,1,1,-0.691494779,0.033,1,218.0448584,0,0,1,4
5,grate,Task B ,2,4,1,-2.057552244,0.067,2,327.3867032,0,0,3,8
6,grate,Task B ,1,3,1,-0.118181337,0.033,1,13.81789053,0,0,1,2
6,grate,Task B ,1,3,1,-0.299863017,0.067,1,12.31143233,0,0,3,2
6,grate,Task B ,1,2,0,-0.444493995,0.033,2,29.4753261,0,0,1,3
6,grate,Task B ,1,1,0,0.70174606,0.135,2,113.3718308,0,0,4,4
6,grate,Task B ,1,3,1,-0.435305763,0.033,1,309.6802455,0,0,1,2
6,grate,Task B ,1,3,0,-0.184047427,0.05,2,243.9362094,0,0,2,2
7,grate,Task B ,2,1,0,0.666202926,0.067,1,264.2343598,0,0,3,5
7,grate,Task B ,1,4,1,-0.337245768,0.05,1,291.3349717,0,0,2,1
7,grate,Task B ,1,4,1,-0.175578545,0.05,1,103.4615825,0,0,2,1
7,grate,Task B ,1,4,0,0.464185278,0.05,2,79.37803073,0,0,2,1
7,grate,Task B ,1,4,0,0.04122461,0.033,2,78.52740662,0,0,1,1
7,grate,Task B ,1,4,1,-0.271884048,0.135,1,34.31980407,0,0,4,1
8,grate,Task B ,2,3,0,-0.085579376,0.135,1,15.18290066,0,0,4,7
8,grate,Task B ,2,4,0,-0.220886115,0.067,1,262.3083004,0,0,3,8
8,grate,Task B ,2,1,1,1.461538162,0.033,2,190.6435936,0,0,1,5
8,grate,Task B ,2,4,0,-0.504165773,0.067,1,319.4073363,0,0,3,8
8,grate,Task B ,2,3,1,-0.360810713,0.05,2,119.7735439,0,0,2,7
8,grate,Task B ,1,4,1,0.512042207,0.135,1,87.33687225,0,0,4,1
9,grate,Task B ,1,2,1,0.251145658,0.033,1,266.5767881,0,0,1,3
9,grate,Task B ,2,2,1,-0.827676911,0.033,2,287.1270763,0,0,1,6
9,grate,Task B ,1,4,1,0.340761635,0.067,1,233.411235,0,0,3,1
9,grate,Task B ,1,4,1,0.25237368,0.067,1,276.6429045,0,0,3,1
9,grate,Task B ,2,1,1,0.335761672,0.033,2,297.337674,0,0,1,5
9,grate,Task B ,1,3,0,-0.803588113,0.067,2,326.9094311,0,0,3,2
10,grate,Task B ,1,2,0,0.341758416,0.067,2,246.7437775,0,0,3,3
10,grate,Task B ,2,1,1,0.890056936,0.135,2,289.5248411,0,0,4,5
10,grate,Task B ,1,1,1,0.040040596,0.135,1,11.13618534,0,0,4,4
10,grate,Task B ,1,2,1,-0.275345868,0.067,1,109.6236024,0,0,3,3
10,grate,Task B ,1,1,0,0.802136147,0.135,2,92.46773512,0,0,4,4
10,grate,Task B ,1,1,0,0.564045437,0.033,2,167.1139719,0,0,1,4
1,grate,Task B ,1,4,0,0.84469277,0.067,2,284.3798025,0,0,3,1
1,grate,Task B ,1,4,1,0.188772922,0.135,1,14.08044879,0,0,4,1
1,grate,Task B ,1,2,1,-0.546565369,0.067,1,21.98928983,0,0,3,3
1,grate,Task B ,1,3,1,0.127398345,0.135,1,54.6625985,0,0,4,2
1,grate,Task B ,2,3,1,1.06616787,0.135,2,223.9408398,0,0,4,7
1,grate,Task B ,2,1,1,1.040815362,0.033,2,74.70654771,0,0,1,5
2,grate,Task B ,1,1,0,0.013369488,0.05,2,148.6126221,0,0,2,4
2,grate,Task B ,2,1,0,0.315918752,0.05,1,201.3919344,0,0,2,5
2,grate,Task B ,2,1,1,-1.023689539,0.033,2,249.9364258,0,0,1,5
2,grate,Task B ,1,3,0,-0.469230936,0.135,2,1.596943038,0,0,4,2
2,grate,Task B ,1,3,0,-0.510942159,0.05,2,134.4494339,0,0,2,2
2,grate,Task B ,2,1,1,-1.303713435,0.033,2,15.11670119,0,0,1,5
3,grate,Task B ,2,4,0,0.560131361,0.067,1,24.57494464,0,0,3,8
3,grate,Task B ,1,1,0,-1.461856366,0.135,2,21.2507207,0,0,4,4
3,grate,Task B ,1,4,0,-0.046119979,0.05,2,50.7838735,0,0,2,1
3,grate,Task B ,2,1,0,0.286724255,0.033,1,274.2933589,0,0,1,5
3,grate,Task B ,1,1,1,-0.08917988,0.05,1,339.0701754,0,0,2,4
3,grate,Task B ,2,3,0,0.013994006,0.135,1,303.2011201,0,0,4,7
4,grate,Task B ,1,2,0,-0.592053107,0.033,2,15.11960904,0,0,1,3
4,grate,Task B ,1,3,1,0.456980866,0.05,1,47.65786756,0,0,2,2
4,grate,Task B ,2,4,1,-2.072915739,0.135,2,276.3693385,0,0,4,8
4,grate,Task B ,2,4,1,-2.47039225,0.135,2,166.6365465,0,0,4,8
4,grate,Task B ,2,3,1,1.790059629,0.067,2,100.3377033,0,0,3,7
4,grate,Task B ,1,3,0,0.230613653,0.05,2,137.5014865,0,0,2,2
5,grate,Task B ,1,3,0,-0.770650093,0.033,2,88.95743037,0,0,1,2
5,grate,Task B ,1,4,1,0.140841477,0.05,1,358.8425508,0,0,2,1
5,grate,Task B ,2,4,0,-0.225980079,0.067,1,274.7690338,0,0,3,8
5,grate,Task B ,1,4,1,-0.178999562,0.05,1,25.56482275,0,0,2,1
5,grate,Task B ,2,4,1,-1.453585,0.067,2,64.67696235,0,0,3,8
5,grate,Task B ,2,4,0,0.379634282,0.135,1,165.6230143,0,0,4,8
6,grate,Task B ,2,3,0,0.202146223,0.135,1,346.9962001,0,0,4,7
6,grate,Task B ,1,3,1,-0.224008477,0.135,1,221.6562144,0,0,4,2
6,grate,Task B ,1,1,0,0.016697784,0.033,2,135.8089297,0,0,1,4
6,grate,Task B ,1,2,0,0.067769182,0.033,2,147.4780024,0,0,1,3
6,grate,Task B ,1,3,1,-0.037198004,0.135,1,32.89742704,0,0,4,2
6,grate,Task B ,1,3,1,0.349115639,0.135,1,41.28744213,0,0,4,2
7,grate,Task B ,1,1,0,0.401189484,0.05,2,312.9039864,0,0,2,4
7,grate,Task B ,1,4,0,2.613356347,0.033,2,98.82924338,0,0,1,1
7,grate,Task B ,1,4,1,-0.015657967,0.135,1,171.5109314,0,0,4,1
7,grate,Task B ,1,4,0,0.893591276,0.05,2,326.8037919,0,0,2,1
7,grate,Task B ,1,4,1,-0.70125316,0.135,1,59.28754417,0,0,4,1
7,grate,Task B ,1,4,1,0.085640161,0.067,1,101.1322163,0,0,3,1
8,grate,Task B ,1,1,1,-0.130718832,0.033,1,175.7862676,0,0,1,4
8,grate,Task B ,2,1,0,0.116856054,0.05,1,68.16819023,0,0,2,5
8,grate,Task B ,2,1,1,1.119047912,0.05,2,225.7530955,0,0,2,5
8,grate,Task B ,2,4,1,2.035880933,0.135,2,44.60897765,0,0,4,8
8,grate,Task B ,2,3,1,-1.760769207,0.05,2,292.9796877,0,0,2,7
8,grate,Task B ,2,4,1,-4.297398104,0.05,2,103.8853495,0,0,2,8
9,grate,Task B ,1,2,1,-0.513552859,0.067,1,357.8807832,0,0,3,3
9,grate,Task B ,2,1,1,-0.237530531,0.033,2,283.600926,0,0,1,5
9,grate,Task B ,1,4,1,-0.004458309,0.135,1,101.6251001,0,0,4,1
9,grate,Task B ,1,1,0,-1.504101769,0.05,2,62.41659864,0,0,2,4
9,grate,Task B ,1,4,1,-0.4628432,0.135,1,351.4306887,0,0,4,1
9,grate,Task B ,1,4,1,0.074127556,0.05,1,47.65225839,0,0,2,1
10,grate,Task B ,1,1,1,0.020282481,0.05,1,280.8647326,0,0,2,4
10,grate,Task B ,1,1,1,-0.21076674,0.033,1,339.5059819,0,0,1,4
10,grate,Task B ,1,1,1,-0.087089188,0.033,1,74.32377298,0,0,1,4
10,grate,Task B ,1,1,0,-1.578768075,0.033,2,21.15377805,0,0,1,4
10,grate,Task B ,1,1,0,0.674326676,0.135,2,67.28681437,0,0,4,4
10,grate,Task B ,2,2,1,-1.134822167,0.067,2,280.0134938,0,0,3,6
1,grate,Task B ,1,2,0,-1.238449584,0.05,2,128.331243,0,0,2,3
1,grate,Task B ,1,3,1,0.063603691,0.135,1,3.857581076,0,0,4,2
1,grate,Task B ,1,1,1,0.118639627,0.033,1,262.5431349,0,0,1,4
1,grate,Task B ,2,2,1,-0.749105523,0.135,2,185.7936219,0,0,4,6
1,grate,Task B ,2,1,1,0.536327578,0.033,2,141.8237351,0,0,1,5
1,grate,Task B ,1,2,1,0.404319941,0.033,1,341.8135009,0,0,1,3
2,grate,Task B ,1,1,0,0.474474181,0.135,2,217.6992103,0,0,4,4
2,grate,Task B ,1,1,0,-0.413071728,0.05,2,67.36253427,0,0,2,4
2,grate,Task B ,1,3,1,-0.291795875,0.135,1,345.4074798,0,0,4,2
2,grate,Task B ,2,1,0,0.4509943,0.05,1,264.6243772,0,0,2,5
2,grate,Task B ,1,1,1,0.569708922,0.033,1,63.17595899,0,0,1,4
2,grate,Task B ,2,3,0,0.805169429,0.135,1,186.0100291,0,0,4,7
3,grate,Task B ,1,3,0,0.527216869,0.05,2,323.7644008,0,0,2,2
3,grate,Task B ,1,1,0,0.540914559,0.135,2,74.48065703,0,0,4,4
3,grate,Task B ,1,4,1,0.09646676,0.135,1,291.6384901,0,0,4,1
3,grate,Task B ,2,2,0,-0.068160893,0.135,1,85.40541773,0,0,4,6
3,grate,Task B ,1,1,1,-0.251673342,0.067,1,298.175085,0,0,3,4
3,grate,Task B ,2,1,0,0.366130521,0.033,1,91.53923991,0,0,1,5
4,grate,Task B ,1,1,1,-0.29085429,0.033,1,274.8737267,0,0,1,4
4,grate,Task B ,1,2,0,1.567609651,0.033,2,189.2031948,0,0,1,3
4,grate,Task B ,1,2,1,-0.009077615,0.033,1,162.2921437,0,0,1,3
4,grate,Task B ,1,3,1,0.36067594,0.067,1,251.9911557,0,0,3,2
4,grate,Task B ,1,1,1,0.26434426,0.033,1,38.8862905,0,0,1,4
4,grate,Task B ,1,3,0,-0.660114835,0.135,2,146.7905093,0,0,4,2
5,grate,Task B ,2,2,1,-1.399061273,0.05,2,261.5123484,0,0,2,6
5,grate,Task B ,1,3,1,0.243203328,0.033,1,348.6020927,0,0,1,2
5,grate,Task B ,1,1,0,-0.37735314,0.033,2,89.84463796,0,0,1,4
5,grate,Task B ,1,4,0,0.721952794,0.033,2,52.28645408,0,0,1,1
5,grate,Task B ,1,3,1,0.142635837,0.067,1,169.42429,0,0,3,2
5,grate,Task B ,1,4,1,-0.010667522,0.05,1,183.7299696,0,0,2,1
6,grate,Task B ,2,3,1,0.698343779,0.135,2,109.6537618,0,0,4,7
6,grate,Task B ,2,3,0,-0.12545014,0.135,1,238.9383994,0,0,4,7
6,grate,Task B ,1,3,1,-0.213676731,0.05,1,42.82885466,0,0,2,2
6,grate,Task B ,1,3,1,-0.101027612,0.033,1,35.75908267,0,0,1,2
6,grate,Task B ,1,3,1,0.429485193,0.05,1,92.18576241,0,0,2,2
6,grate,Task B ,1,3,1,-0.490084659,0.05,1,20.16452947,0,0,2,2
7,grate,Task B ,1,4,1,-0.335243834,0.067,1,308.9778402,0,0,3,1
7,grate,Task B ,2,4,1,-0.653926827,0.067,2,63.84803864,0,0,3,8
7,grate,Task B ,1,4,0,-0.714361084,0.05,2,130.3264789,0,0,2,1
7,grate,Task B ,1,4,1,-0.272064926,0.067,1,238.7025995,0,0,3,1
7,grate,Task B ,1,4,0,0.645982369,0.05,2,356.720197,0,0,2,1
7,grate,Task B ,1,4,1,-0.032859695,0.05,1,129.732631,0,0,2,1
8,grate,Task B ,1,2,0,0.177470956,0.05,2,19.79606975,0,0,2,3
8,grate,Task B ,2,3,1,2.688230872,0.05,2,48.28281158,0,0,2,7
8,grate,Task B ,1,2,1,-0.09256941,0.05,1,272.3124257,0,0,2,3
8,grate,Task B ,1,3,1,-0.303616983,0.067,1,104.2920359,0,0,3,2
8,grate,Task B ,2,2,0,0.160887708,0.05,1,290.901226,0,0,2,6
8,grate,Task B ,2,4,1,1.5669439,0.135,2,219.1154214,0,0,4,8
9,grate,Task B ,1,2,1,0.34725157,0.033,1,51.07532279,0,0,1,3
9,grate,Task B ,1,4,0,-1.086511021,0.135,2,250.0715631,0,0,4,1
9,grate,Task B ,1,4,0,0.108366128,0.067,2,228.5978602,0,0,3,1
9,grate,Task B ,1,2,0,0.09223383,0.067,2,113.7398121,0,0,3,3
9,grate,Task B ,1,4,0,-1.185887382,0.067,2,181.9443867,0,0,3,1
9,grate,Task B ,1,1,0,-0.227728322,0.067,2,39.61114394,0,0,3,4
10,grate,Task B ,1,1,1,-0.445535721,0.05,1,79.3683765,0,0,2,4
10,grate,Task B ,1,1,1,0.404972811,0.067,1,232.5224616,0,0,3,4
10,grate,Task B ,1,1,1,-0.44059811,0.135,1,15.20143941,0,0,4,4
10,grate,Task B ,1,2,0,-2.082318132,0.033,2,312.170918,0,0,1,3
10,grate,Task B ,1,1,1,-0.36364736,0.067,1,21.88525195,0,0,3,4
10,grate,Task B ,1,1,0,-0.097608741,0.05,2,238.6790837,0,0,2,4
1,grate,Task B ,2,2,1,1.356737347,0.05,2,248.530182,0,0,2,6
1,grate,Task B ,1,4,0,0.187821572,0.135,2,242.8256472,0,0,4,1
1,grate,Task B ,1,3,1,0.162371309,0.067,1,217.8106853,0,0,3,2
1,grate,Task B ,1,3,1,-0.089702281,0.135,1,345.2774299,0,0,4,2
1,grate,Task B ,2,4,1,-2.356392742,0.135,2,231.6658646,0,0,4,8
1,grate,Task B ,1,2,1,-0.114513585,0.067,1,259.5348207,0,0,3,3
2,grate,Task B ,1,1,0,0.776643594,0.033,2,71.10263126,0,0,1,4
2,grate,Task B ,2,1,0,-0.430182418,0.05,1,151.6252149,0,0,2,5
2,grate,Task B ,1,3,0,1.505879278,0.033,2,127.105376,0,0,1,2
2,grate,Task B ,1,3,0,1.675156651,0.067,2,218.6855602,0,0,3,2
2,grate,Task B ,2,4,1,-2.921300427,0.135,2,44.04473906,0,0,4,8
2,grate,Task B ,2,4,1,2.589182734,0.067,2,299.9401047,0,0,3,8
3,grate,Task B ,2,4,1,1.392934101,0.135,2,178.5384773,0,0,4,8
3,grate,Task B ,2,3,0,-0.014244117,0.033,1,300.4721036,0,0,1,7
3,grate,Task B ,2,4,1,-1.316712508,0.05,2,133.2194867,0,0,2,8
3,grate,Task B ,2,2,0,0.143237223,0.05,1,76.9348315,0,0,2,6
3,grate,Task B ,2,2,1,-0.475759156,0.033,2,275.2062457,0,0,1,6
3,grate,Task B ,2,2,1,-2.456424607,0.033,2,194.5415824,0,0,1,6
4,grate,Task B ,1,3,1,0.041942005,0.05,1,224.8241523,0,0,2,2
4,grate,Task B ,1,4,0,-1.103159495,0.05,2,233.8286945,0,0,2,1
4,grate,Task B ,2,2,0,0.691279788,0.05,1,231.6612056,0,0,2,6
4,grate,Task B ,1,1,1,-0.166862807,0.033,1,2.151668237,0,0,1,4
4,grate,Task B ,1,1,0,-1.40363837,0.033,2,253.9303268,0,0,1,4
4,grate,Task B ,2,4,1,2.362818067,0.067,2,308.5213377,0,0,3,8
5,grate,Task B ,2,4,1,1.835759168,0.135,2,119.7230794,0,0,4,8
5,grate,Task B ,1,3,0,0.289643166,0.135,2,129.8232869,0,0,4,2
5,grate,Task B ,1,3,1,0.141740105,0.05,1,355.4995894,0,0,2,2
5,grate,Task B ,1,1,0,-0.63305975,0.033,2,214.0646227,0,0,1,4
5,grate,Task B ,1,3,1,0.243946399,0.033,1,2.600956421,0,0,1,2
5,grate,Task B ,1,4,1,-0.003296676,0.135,1,320.9391101,0,0,4,1
6,grate,Task B ,2,3,1,-0.317078257,0.033,2,269.7755848,0,0,1,7
6,grate,Task B ,2,3,1,2.609755275,0.05,2,319.9601958,0,0,2,7
6,grate,Task B ,1,3,1,0.228159885,0.135,1,327.671396,0,0,4,2
6,grate,Task B ,2,1,1,-1.734113906,0.067,2,205.8950159,0,0,3,5
6,grate,Task B ,2,3,1,1.080951794,0.135,2,308.6324983,0,0,4,7
6,grate,Task B ,2,1,0,-0.133026057,0.033,1,128.3472522,0,0,1,5
7,grate,Task B ,2,1,1,0.78302608,0.135,2,165.4685172,0,0,4,5
7,grate,Task B ,1,4,1,-0.334701403,0.135,1,304.7850153,0,0,4,1
7,grate,Task B ,2,4,1,-2.965092308,0.135,2,230.1299322,0,0,4,8
7,grate,Task B ,2,4,1,-3.182958043,0.05,2,352.5652685,0,0,2,8
7,grate,Task B ,1,4,0,0.1787152,0.067,2,67.5742172,0,0,3,1
7,grate,Task B ,1,4,1,-0.061100791,0.033,1,107.0593636,0,0,1,1
8,grate,Task B ,2,4,1,-1.513900699,0.135,2,86.10090181,0,0,4,8
8,grate,Task B ,1,3,1,0.610679068,0.067,1,226.9740562,0,0,3,2
8,grate,Task B ,2,1,1,-1.874794397,0.05,2,210.1638032,0,0,2,5
8,grate,Task B ,2,1,0,-0.011437749,0.05,1,210.537707,0,0,2,5
8,grate,Task B ,1,1,0,0.047761818,0.05,2,270.6409725,0,0,2,4
8,grate,Task B ,2,1,0,-0.24029971,0.05,1,229.7764086,0,0,2,5
9,grate,Task B ,1,1,0,-0.436432962,0.05,2,313.1212184,0,0,2,4
9,grate,Task B ,1,4,1,-0.034183806,0.135,1,352.7969321,0,0,4,1
9,grate,Task B ,1,1,1,-0.338647488,0.05,1,10.1545211,0,0,2,4
9,grate,Task B ,1,4,1,-0.570636128,0.135,1,77.83581569,0,0,4,1
9,grate,Task B ,1,4,1,-0.25848807,0.135,1,255.0942993,0,0,4,1
9,grate,Task B ,1,3,0,-0.299398883,0.135,2,209.7972394,0,0,4,2
10,grate,Task B ,2,3,1,-1.052607564,0.067,2,75.92892449,0,0,3,7
10,grate,Task B ,1,1,0,-0.918619484,0.05,2,342.6064711,0,0,2,4
10,grate,Task B ,1,1,0,0.285622312,0.067,2,188.4628283,0,0,3,4
10,grate,Task B ,1,1,0,1.777719072,0.033,2,62.03096017,0,0,1,4
10,grate,Task B ,1,1,0,-0.388708396,0.135,2,52.14460873,0,0,4,4
10,grate,Task B ,1,1,0,1.236533235,0.033,2,63.42272777,0,0,1,4
1,grate,Task B ,1,4,0,-0.350228915,0.067,2,224.2687242,0,0,3,1
1,grate,Task B ,1,4,1,0.217414977,0.135,1,238.8972342,0,0,4,1
1,grate,Task B ,1,2,0,0.19991721,0.05,2,61.80983103,0,0,2,3
1,grate,Task B ,1,3,0,0.358205877,0.05,2,118.5558931,0,0,2,2
1,grate,Task B ,1,2,1,-0.396946522,0.067,1,297.7148479,0,0,3,3
1,grate,Task B ,2,4,1,-1.58706039,0.135,2,169.8127938,0,0,4,8
2,grate,Task B ,1,1,1,-0.395320412,0.033,1,169.9699938,0,0,1,4
2,grate,Task B ,1,4,0,-0.046338987,0.135,2,164.9443287,0,0,4,1
2,grate,Task B ,2,1,0,-0.240323036,0.067,1,45.42426832,0,0,3,5
2,grate,Task B ,2,4,1,-3.858246458,0.135,2,117.9899203,0,0,4,8
2,grate,Task B ,1,3,1,0.150116613,0.067,1,258.3723638,0,0,3,2
2,grate,Task B ,1,1,1,-0.018379222,0.067,1,330.4861671,0,0,3,4
3,grate,Task B ,2,4,1,0.603818171,0.067,2,83.92294811,0,0,3,8
3,grate,Task B ,1,3,1,0.040430362,0.05,1,154.5958193,0,0,2,2
3,grate,Task B ,1,2,0,0.498619497,0.05,2,236.3102231,0,0,2,3
3,grate,Task B ,2,2,0,0.355397642,0.067,1,150.3474198,0,0,3,6
3,grate,Task B ,1,1,0,0.697049707,0.067,2,126.9936275,0,0,3,4
3,grate,Task B ,1,2,0,-0.930456192,0.033,2,290.6260485,0,0,1,3
4,grate,Task B ,2,4,1,-1.857708475,0.067,2,233.5216639,0,0,3,8
4,grate,Task B ,2,3,1,-0.937205827,0.067,2,134.9892665,0,0,3,7
4,grate,Task B ,2,2,0,0.369575941,0.05,1,276.2158886,0,0,2,6
4,grate,Task B ,2,4,1,-0.981385706,0.135,2,273.6081567,0,0,4,8
4,grate,Task B ,2,3,1,-0.44693773,0.135,2,18.70679738,0,0,4,7
4,grate,Task B ,1,1,0,0.164067911,0.033,2,70.24198255,0,0,1,4
5,grate,Task B ,1,4,1,0.048443079,0.135,1,112.8504486,0,0,4,1
5,grate,Task B ,1,4,0,-0.028526168,0.135,2,353.3523895,0,0,4,1
5,grate,Task B ,1,1,0,-1.095150334,0.067,2,212.0290561,0,0,3,4
5,grate,Task B ,2,4,1,-1.051186837,0.033,2,80.41669986,0,0,1,8
5,grate,Task B ,2,4,1,-2.808881259,0.067,2,176.2769664,0,0,3,8
5,grate,Task B ,1,4,1,-0.232263518,0.05,1,291.068533,0,0,2,1
6,grate,Task B ,1,3,1,-0.535807587,0.05,1,23.77383243,0,0,2,2
6,grate,Task B ,1,3,1,-0.4271684,0.067,1,4.971390669,0,0,3,2
6,grate,Task B ,2,3,0,-0.134434413,0.05,1,56.91056609,0,0,2,7
6,grate,Task B ,1,3,1,0.223699848,0.033,1,191.6553192,0,0,1,2
6,grate,Task B ,2,3,1,0.74974874,0.033,2,3.615209701,0,0,1,7
6,grate,Task B ,2,3,1,1.330576783,0.05,2,190.501206,0,0,2,7
7,grate,Task B ,1,1,1,-0.149017868,0.067,1,116.3968131,0,0,3,4
7,grate,Task B ,1,4,1,-0.13586896,0.067,1,70.68390309,0,0,3,1
7,grate,Task B ,2,4,0,-0.324746736,0.135,1,263.3247506,0,0,4,8
7,grate,Task B ,1,4,0,0.259381479,0.033,2,193.1390174,0,0,1,1
7,grate,Task B ,2,4,1,-1.127892461,0.067,2,300.6484897,0,0,3,8
7,grate,Task B ,1,4,0,-1.311220572,0.067,2,66.66164936,0,0,3,1
8,grate,Task B ,2,1,0,-0.647510185,0.033,1,346.3355476,0,0,1,5
8,grate,Task B ,2,2,0,-0.201006401,0.05,1,269.4534722,0,0,2,6
8,grate,Task B ,1,2,1,-0.356404993,0.067,1,29.28076607,0,0,3,3
8,grate,Task B ,2,3,1,-0.261685097,0.067,2,187.2469628,0,0,3,7
8,grate,Task B ,1,4,1,-0.449877246,0.135,1,273.1082353,0,0,4,1
8,grate,Task B ,2,1,0,-0.113331499,0.033,1,167.3178951,0,0,1,5
9,grate,Task B ,2,2,1,-0.056731608,0.05,2,223.9225962,0,0,2,6
9,grate,Task B ,1,4,1,0.142804382,0.05,1,340.6730277,0,0,2,1
9,grate,Task B ,1,4,0,-1.058240737,0.05,2,255.1449684,0,0,2,1
9,grate,Task B ,2,1,1,-1.729421262,0.033,2,207.2216666,0,0,1,5
9,grate,Task B ,1,1,0,0.522881474,0.067,2,336.4392079,0,0,3,4
9,grate,Task B ,1,4,1,-0.065830882,0.067,1,83.5025042,0,0,3,1
10,grate,Task B ,1,2,1,0.121666223,0.135,1,355.0464299,0,0,4,3
10,grate,Task B ,2,1,0,0.611742697,0.05,1,270.7372942,0,0,2,5
10,grate,Task B ,1,1,1,0.234186183,0.033,1,5.228421066,0,0,1,4
10,grate,Task B ,1,1,0,-0.270613559,0.067,2,26.14558213,0,0,3,4
10,grate,Task B ,1,1,1,-0.187869716,0.135,1,300.83576,0,0,4,4
10,grate,Task B ,1,1,0,-0.406651842,0.05,2,12.78744565,0,0,2,4
1,grate,Task B ,1,2,1,0.660469142,0.067,1,244.8015205,0,0,3,3
1,grate,Task B ,1,3,1,0.353695192,0.05,1,87.86901059,0,0,2,2
1,grate,Task B ,1,3,1,0.03754587,0.067,1,322.4966513,0,0,3,2
1,grate,Task B ,1,3,1,-0.469981899,0.135,1,146.8531987,0,0,4,2
1,grate,Task B ,1,2,0,0.148972247,0.067,2,116.1943269,0,0,3,3
1,grate,Task B ,2,3,1,-1.986220913,0.05,2,253.9925568,0,0,2,7
2,grate,Task B ,1,1,0,1.455534799,0.135,2,147.6956889,0,0,4,4
2,grate,Task B ,2,2,0,-0.69656348,0.05,1,35.00337575,0,0,2,6
2,grate,Task B ,1,1,0,1.37665244,0.033,2,254.8377367,0,0,1,4
2,grate,Task B ,1,2,1,-0.401627659,0.135,1,209.1443114,0,0,4,3
2,grate,Task B ,2,1,0,-0.277579117,0.033,1,36.89469815,0,0,1,5
2,grate,Task B ,2,4,1,1.838976161,0.135,2,131.8431164,0,0,4,8
3,grate,Task B ,1,2,1,-0.236880396,0.067,1,253.0361223,0,0,3,3
3,grate,Task B ,2,2,0,-0.095503253,0.05,1,83.89275814,0,0,2,6
3,grate,Task B ,2,2,1,-1.458886745,0.05,2,257.8565413,0,0,2,6
3,grate,Task B ,1,2,1,-0.204790366,0.033,1,190.9904898,0,0,1,3
3,grate,Task B ,2,4,1,0.708729857,0.135,2,1.358049092,0,0,4,8
3,grate,Task B ,1,1,0,-0.360773111,0.05,2,278.385853,0,0,2,4
4,grate,Task B ,1,1,1,-0.078226953,0.05,1,168.5997202,0,0,2,4
4,grate,Task B ,1,1,1,-0.128806806,0.033,1,134.32883,0,0,1,4
4,grate,Task B ,1,1,1,-0.258635148,0.033,1,120.9447746,0,0,1,4
4,grate,Task B ,1,4,0,-0.124748654,0.135,2,110.0790142,0,0,4,1
4,grate,Task B ,1,2,0,1.718890559,0.067,2,206.9813488,0,0,3,3
4,grate,Task B ,2,4,0,0.405812305,0.135,1,289.4066779,0,0,4,8
5,grate,Task B ,2,4,1,-2.570780087,0.067,2,117.799677,0,0,3,8
5,grate,Task B ,2,4,1,-4.220588441,0.135,2,203.5241048,0,0,4,8
5,grate,Task B ,1,4,1,-0.118964288,0.135,1,25.74374643,0,0,4,1
5,grate,Task B ,1,2,0,1.644016507,0.033,2,57.20993525,0,0,1,3
5,grate,Task B ,2,4,1,-0.608922572,0.05,2,215.9886244,0,0,2,8
5,grate,Task B ,1,4,1,0.200945588,0.067,1,294.5903848,0,0,3,1
6,grate,Task B ,1,2,1,-0.182944832,0.067,1,285.7378327,0,0,3,3
6,grate,Task B ,1,2,0,2.01155247,0.135,2,7.024054021,0,0,4,3
6,grate,Task B ,2,3,1,-2.254024219,0.135,2,197.9033952,0,0,4,7
6,grate,Task B ,1,3,0,-3.063106852,0.033,2,74.38300797,0,0,1,2
6,grate,Task B ,1,1,0,1.858311347,0.05,2,220.4156515,0,0,2,4
6,grate,Task B ,2,3,0,0.727029136,0.05,1,122.928842,0,0,2,7
7,grate,Task B ,1,4,0,0.194605711,0.067,2,136.7884898,0,0,3,1
7,grate,Task B ,1,4,0,-0.135158856,0.05,2,58.44971574,0,0,2,1
7,grate,Task B ,1,4,1,0.523878698,0.05,1,87.0111387,0,0,2,1
7,grate,Task B ,1,4,1,0.078071382,0.033,1,50.00627845,0,0,1,1
7,grate,Task B ,2,4,1,-1.146271173,0.067,2,24.13010792,0,0,3,8
7,grate,Task B ,1,4,0,-0.612472037,0.067,2,219.2930339,0,0,3,1
8,grate,Task B ,1,3,1,-0.313951829,0.05,1,208.8276114,0,0,2,2
8,grate,Task B ,2,3,1,-1.199302703,0.067,2,277.5491717,0,0,3,7
8,grate,Task B ,2,1,1,-2.172986436,0.033,2,302.6575944,0,0,1,5
